Date,CROWSNEST RIVER AT FRANK,ELK RIVER AT FERNIE,HOSMER CREEK ABOVE DIVERSIONS
2003-04-08,2.01,24.2,0.065
2003-04-09,2.33,24.3,0.078
2003-04-10,2.68,24.8,0.117
2003-04-11,3.07,25.4,0.138
2003-04-12,3.73,26.7,0.191
2003-04-13,4.08,28.5,0.209
2003-04-14,4.39,30.1,0.214
2003-04-15,4.07,29.8,0.207
2003-04-16,3.78,28.5,0.185
2003-04-17,3.67,28.3,0.17
2003-04-18,3.59,28.4,0.161
2003-04-19,3.62,28.5,0.157
2003-04-20,3.76,28.6,0.159
2003-04-21,4.17,29.8,0.178
2003-04-22,4.84,34.6,0.201
2003-04-23,5.79,43.5,0.264
2003-04-24,7.3,56.0,0.337
2003-04-25,12.2,75.9,0.465
2003-04-26,11.1,90.3,0.388
2003-04-27,9.31,84.7,0.259
2003-04-28,8.01,71.6,0.208
2003-04-29,7.04,61.9,0.177
2003-04-30,6.59,55.4,0.152
2003-05-01,6.69,51.8,0.146
2003-05-02,7.1,52.3,0.16
2003-05-03,7.45,54.1,0.181
2003-05-04,7.09,55.3,0.184
2003-05-05,6.73,52.5,0.163
2003-05-06,6.63,51.0,0.152
2003-05-07,6.59,50.5,0.139
2003-05-08,6.5,48.3,0.131
2003-05-09,6.26,46.3,0.126
2003-05-10,6.0,44.3,0.125
2003-05-11,6.15,43.6,0.126
2003-05-12,6.57,44.9,0.128
2003-05-13,7.08,47.1,0.14
2003-05-14,9.18,52.8,0.176
2003-05-15,12.3,67.8,0.23
2003-05-16,11.7,73.2,0.226
2003-05-17,10.3,70.9,0.19
2003-05-18,9.48,67.5,0.167
2003-05-19,8.7,61.9,0.149
2003-05-20,8.26,58.2,0.141
2003-05-21,8.16,57.0,0.141
2003-05-22,8.33,57.9,0.146
2003-05-23,9.72,62.5,0.187
2003-05-24,14.6,86.9,0.395
2003-05-25,24.1,155.0,0.921
2003-05-26,28.1,222.0,1.18
2003-05-27,24.8,229.0,1.03
2003-05-28,23.2,227.0,0.98
2003-05-29,25.2,254.0,1.06
2003-05-30,24.8,282.0,0.992
2003-05-31,22.7,268.0,0.875
2003-06-01,21.1,243.0,0.772
2003-06-02,20.2,229.0,0.733
2003-06-03,18.3,215.0,0.602
2003-06-04,16.1,191.0,0.428
2003-06-05,14.8,173.0,0.362
2003-06-06,14.3,162.0,0.337
2003-06-07,14.0,156.0,0.323
2003-06-08,14.7,161.0,0.317
2003-06-09,15.7,176.0,0.31
2003-06-10,14.7,171.0,0.289
2003-06-11,14.3,166.0,0.282
2003-06-12,13.4,161.0,0.256
2003-06-13,12.8,154.0,0.245
2003-06-14,12.1,144.0,0.241
2003-06-15,11.1,133.0,0.214
2003-06-16,10.6,124.0,0.178
2003-06-17,10.3,119.0,0.155
2003-06-18,11.0,121.0,0.14
2003-06-19,11.8,127.0,0.115
2003-06-20,12.6,149.0,0.145
2003-06-21,11.8,149.0,0.111
2003-06-22,10.0,135.0,0.085
2003-06-23,8.96,123.0,0.063
2003-06-24,8.47,115.0,0.053
2003-06-25,8.03,107.0,0.042
2003-06-26,7.82,101.0,0.032
2003-06-27,8.06,99.3,0.038
2003-06-28,8.2,97.9,0.05
2003-06-29,7.97,94.2,0.055
2003-06-30,7.79,90.6,0.067
2003-07-01,7.6,88.1,0.082
2003-07-02,7.23,84.1,0.081
2003-07-03,6.63,78.8,0.079
2003-07-04,6.18,73.2,0.075
2003-07-05,6.27,69.4,0.075
2003-07-06,6.24,68.0,0.076
2003-07-07,5.93,65.3,0.075
2003-07-08,5.78,63.1,0.074
2003-07-09,5.55,62.1,0.071
2003-07-10,5.31,60.3,0.069
2003-07-11,5.27,58.0,0.067
2003-07-12,5.22,56.3,0.063
2003-07-13,5.15,55.4,0.059
2003-07-14,4.93,55.7,0.058
2003-07-15,4.66,54.3,0.057
2003-07-16,4.5,52.1,0.054
2003-07-17,4.37,50.0,0.048
2003-07-18,4.16,48.7,0.042
2003-07-19,4.02,47.4,0.046
2003-07-20,3.89,45.7,0.048
2003-07-21,3.83,44.4,0.045
2003-07-22,3.73,43.4,0.038
2003-07-23,3.64,42.5,0.031
2003-07-24,3.53,41.8,0.033
2003-07-25,3.48,41.4,0.043
2003-07-26,3.42,40.5,0.04
2003-07-27,3.38,39.7,0.037
2003-07-28,3.28,38.3,0.034
2003-07-29,3.16,37.1,0.03
2003-07-30,3.14,36.8,0.03
2003-07-31,3.11,36.5,0.027
2003-08-01,3.06,36.5,0.025
2003-08-02,2.93,35.8,0.027
2003-08-03,2.84,35.1,0.028
2003-08-04,2.8,34.7,0.028
2003-08-05,2.72,34.3,0.028
2003-08-06,2.7,33.7,0.028
2003-08-07,2.65,33.3,0.027
2003-08-08,2.59,32.7,0.027
2003-08-09,2.52,32.0,0.026
2003-08-10,2.44,31.3,0.025
2003-08-11,2.39,30.4,0.025
2003-08-12,2.35,29.9,0.024
2003-08-13,2.27,29.5,0.024
2003-08-14,2.2,29.0,0.024
2003-08-15,2.15,28.5,0.023
2003-08-16,2.17,28.1,0.023
2003-08-17,2.16,28.2,0.024
2003-08-18,2.06,27.9,0.024
2003-08-19,2.01,27.6,0.023
2003-08-20,2.04,27.7,0.023
2003-08-21,2.01,27.9,0.022
2003-08-22,1.97,27.6,0.022
2003-08-23,1.94,26.9,0.022
2003-08-24,1.85,26.5,0.021
2003-08-25,1.83,25.9,0.021
2003-08-26,1.78,25.2,0.021
2003-08-27,1.77,24.6,0.021
2003-08-28,1.85,25.2,0.021
2003-08-29,1.84,25.1,0.021
2003-08-30,1.82,24.3,0.02
2003-08-31,1.77,23.8,0.02
2003-09-01,1.77,23.2,0.02
2003-09-02,1.7,22.7,0.02
2003-09-03,1.68,22.5,0.02
2003-09-04,1.67,22.2,0.02
2003-09-05,1.66,21.9,0.02
2003-09-06,1.65,21.8,0.021
2003-09-07,1.63,21.8,0.021
2003-09-08,1.71,22.6,0.022
2003-09-09,1.77,24.1,0.025
2003-09-10,1.73,23.9,0.024
2003-09-11,1.67,23.4,0.025
2003-09-12,1.67,23.3,0.032
2003-09-13,1.64,22.7,0.025
2003-09-14,1.65,22.0,0.023
2003-09-15,1.66,22.0,0.023
2003-09-16,1.69,21.9,0.021
2003-09-17,1.69,21.8,0.024
2003-09-18,1.67,21.1,0.025
2003-09-19,1.66,20.6,0.026
2003-09-20,1.64,20.5,0.034
2003-09-21,1.63,20.3,0.03
2003-09-22,1.61,19.8,0.026
2003-09-23,1.58,19.2,0.025
2003-09-24,1.57,19.1,0.023
2003-09-25,1.54,18.7,0.023
2003-09-26,1.52,18.4,0.022
2003-09-27,1.52,18.2,0.021
2003-09-28,1.51,18.1,0.021
2003-09-29,1.51,18.1,0.021
2003-09-30,1.5,17.9,0.021
2003-10-01,1.5,17.9,0.021
2003-10-02,1.5,17.8,0.021
2003-10-03,1.49,17.6,0.02
2003-10-04,1.48,17.4,0.02
2003-10-05,1.47,17.3,0.02
2003-10-06,1.45,17.1,0.02
2003-10-07,1.45,17.3,0.021
2003-10-08,1.45,17.3,0.021
2003-10-09,1.46,17.6,0.021
2003-10-10,1.45,17.3,0.022
2003-10-11,1.44,17.2,0.023
2003-10-12,1.48,17.6,0.026
2003-10-13,1.47,17.3,0.029
2003-10-14,1.43,17.1,0.027
2003-10-15,1.44,17.0,0.028
2003-10-16,1.47,17.5,0.034
2003-10-17,1.79,22.4,0.102
2003-10-18,1.94,26.1,0.056
2003-10-19,1.91,23.9,0.045
2003-10-20,2.12,28.4,0.112
2003-10-21,4.55,56.9,0.364
2003-10-22,5.61,62.7,0.171
2003-10-23,4.73,68.4,0.09
2003-10-24,3.91,60.1,0.074
2003-10-25,3.39,51.6,0.068
2003-10-26,3.1,45.1,0.069
2003-10-27,2.77,40.7,0.071
2003-10-28,2.63,38.1,0.071
2003-10-29,2.66,37.6,0.069
2003-10-30,2.38,35.0,0.055
2003-10-31,2.02,31.7,0.035
2003-11-01,2.05,29.6,0.034
2003-11-02,2.1,28.8,0.04
2003-11-03,2.01,27.9,0.043
2003-11-04,1.8,27.0,0.03
2003-11-05,1.55,26.0,0.027
2003-11-06,1.57,25.1,0.026
2003-11-07,1.59,24.4,0.026
2003-11-08,1.6,23.8,0.026
2003-11-09,1.8,23.9,0.027
2003-11-10,1.9,24.1,0.028
2003-11-11,1.79,24.3,0.028
2003-11-12,1.7,23.4,0.027
2003-11-13,1.62,22.5,0.026
2003-11-14,1.58,22.1,0.026
2003-11-15,1.63,21.9,0.025
2003-11-16,1.76,21.8,0.024
2003-11-17,1.72,21.8,0.022
2003-11-18,1.84,21.7,0.022
2003-11-19,2.4,21.6,0.021
2003-11-20,1.8,21.5,0.021
2003-11-21,1.6,20.0,0.023
2003-11-22,1.5,17.8,0.031
2003-11-23,1.55,17.2,0.037
2003-11-24,1.67,17.4,0.035
2003-11-25,1.56,17.6,0.04
2003-11-26,1.56,17.8,0.048
2003-11-27,1.51,18.0,0.048
2003-11-28,1.55,18.0,0.047
2003-11-29,1.61,17.9,0.046
2003-11-30,1.58,17.6,0.045
2003-12-01,1.45,17.5,0.045
2003-12-02,1.58,17.5,0.046
2003-12-03,1.61,17.5,0.048
2003-12-04,1.52,17.4,0.048
2003-12-05,1.56,17.4,0.049
2003-12-06,1.61,17.3,0.048
2003-12-07,1.54,17.2,0.048
2003-12-08,1.35,17.1,0.045
2003-12-09,1.25,16.0,0.04
2003-12-10,1.15,14.0,0.034
2003-12-11,1.3,13.4,0.027
2003-12-12,1.38,13.6,0.026
2003-12-13,1.4,14.4,0.028
2003-12-14,1.41,15.2,0.032
2003-12-15,1.4,15.4,0.036
2003-12-16,1.37,15.3,0.038
2003-12-17,1.38,15.1,0.039
2003-12-18,1.38,15.0,0.038
2003-12-19,1.38,15.1,0.037
2003-12-20,1.39,15.2,0.035
2003-12-21,1.38,15.1,0.031
2003-12-22,1.35,14.8,0.033
2003-12-23,1.21,14.6,0.036
2003-12-24,1.39,14.4,0.037
2003-12-25,1.4,14.2,0.037
2003-12-26,1.35,14.1,0.035
2003-12-27,1.3,14.0,0.032
2003-12-28,1.05,13.8,0.029
2003-12-29,1.15,12.2,0.025
2003-12-30,1.16,12.1,0.025
2003-12-31,1.17,12.1,0.025
2004-01-01,1.15,12.1,0.023
2004-01-02,1.08,11.9,0.021
2004-01-03,0.96,10.7,0.02
2004-01-04,0.98,10.0,0.019
2004-01-05,1.02,10.0,0.019
2004-01-06,1.1,10.1,0.019
2004-01-07,1.15,10.4,0.02
2004-01-08,1.2,11.5,0.022
2004-01-09,1.16,12.6,0.024
2004-01-10,1.18,13.9,0.027
2004-01-11,1.19,14.6,0.028
2004-01-12,1.2,15.1,0.029
2004-01-13,1.2,15.5,0.029
2004-01-14,1.22,15.9,0.03
2004-01-15,1.24,16.0,0.03
2004-01-16,1.2,16.0,0.03
2004-01-17,1.18,15.9,0.029
2004-01-18,1.17,15.8,0.028
2004-01-19,1.18,15.7,0.027
2004-01-20,1.13,15.2,0.025
2004-01-21,1.1,14.9,0.024
2004-01-22,1.12,14.5,0.024
2004-01-23,1.08,14.1,0.023
2004-01-24,1.05,14.2,0.019
2004-01-25,0.98,14.2,0.018
2004-01-26,0.9,14.0,0.017
2004-01-27,0.83,13.7,0.017
2004-01-28,0.82,12.0,0.018
2004-01-29,0.83,11.7,0.019
2004-01-30,0.85,12.0,0.021
2004-01-31,0.93,13.5,0.023
2004-02-01,0.89,13.5,0.025
2004-02-02,0.95,12.6,0.025
2004-02-03,1.05,12.1,0.024
2004-02-04,1.22,12.1,0.022
2004-02-05,1.17,12.2,0.022
2004-02-06,1.12,13.1,0.023
2004-02-07,1.13,13.4,0.025
2004-02-08,1.12,13.5,0.025
2004-02-09,1.12,13.7,0.025
2004-02-10,1.12,13.2,0.025
2004-02-11,1.09,12.7,0.024
2004-02-12,1.0,11.9,0.023
2004-02-13,1.02,11.9,0.022
2004-02-14,1.12,12.0,0.022
2004-02-15,1.11,12.2,0.023
2004-02-16,1.11,12.9,0.025
2004-02-17,1.12,13.2,0.025
2004-02-18,1.12,13.3,0.026
2004-02-19,1.13,13.3,0.027
2004-02-20,1.11,13.2,0.026
2004-02-21,1.04,12.8,0.025
2004-02-22,0.96,12.4,0.025
2004-02-23,0.91,12.2,0.028
2004-02-24,0.93,12.0,0.028
2004-02-25,0.971,12.2,0.03
2004-02-26,0.953,12.9,0.031
2004-02-27,0.951,13.1,0.031
2004-02-28,0.953,13.2,0.031
2004-02-29,0.92,13.2,0.031
2004-03-01,0.926,13.0,0.032
2004-03-02,0.928,12.4,0.032
2004-03-03,0.88,12.0,0.032
2004-03-04,0.82,12.0,0.031
2004-03-05,0.83,12.1,0.031
2004-03-06,0.85,12.4,0.033
2004-03-07,0.87,13.0,0.034
2004-03-08,1.15,13.4,0.044
2004-03-09,1.32,16.0,0.115
2004-03-10,1.33,16.9,0.147
2004-03-11,1.25,15.3,0.117
2004-03-12,1.26,15.1,0.11
2004-03-13,1.26,15.0,0.093
2004-03-14,1.26,14.6,0.089
2004-03-15,1.25,14.4,0.085
2004-03-16,1.26,14.6,0.081
2004-03-17,1.28,15.6,0.081
2004-03-18,1.4,18.9,0.117
2004-03-19,1.48,20.5,0.134
2004-03-20,1.41,17.4,0.108
2004-03-21,1.43,16.5,0.094
2004-03-22,1.47,16.6,0.09
2004-03-23,1.63,17.8,0.117
2004-03-24,1.94,20.7,0.142
2004-03-25,1.92,21.5,0.139
2004-03-26,1.83,20.7,0.13
2004-03-27,1.75,19.7,0.114
2004-03-28,1.69,18.9,0.105
2004-03-29,1.75,19.0,0.12
2004-03-30,2.05,20.4,0.173
2004-03-31,2.51,24.3,0.224
2004-04-01,2.34,25.2,0.181
2004-04-02,2.13,24.0,0.152
2004-04-03,2.14,23.8,0.155
2004-04-04,2.41,25.0,0.167
2004-04-05,2.71,26.9,0.193
2004-04-06,3.03,29.1,0.208
2004-04-07,3.32,31.9,0.219
2004-04-08,3.42,34.7,0.225
2004-04-09,3.2,34.4,0.205
2004-04-10,3.16,33.5,0.194
2004-04-11,3.41,34.7,0.202
2004-04-12,3.83,37.9,0.23
2004-04-13,4.36,44.7,0.302
2004-04-14,4.7,52.8,0.362
2004-04-15,4.52,52.6,0.266
2004-04-16,4.26,49.3,0.207
2004-04-17,4.03,46.0,0.202
2004-04-18,3.77,43.1,0.177
2004-04-19,3.61,41.5,0.168
2004-04-20,3.48,40.1,0.158
2004-04-21,3.37,39.1,0.156
2004-04-22,3.33,38.1,0.156
2004-04-23,3.46,38.7,0.171
2004-04-24,3.62,41.2,0.175
2004-04-25,3.53,41.7,0.169
2004-04-26,3.72,43.1,0.187
2004-04-27,4.56,51.6,0.293
2004-04-28,5.33,63.3,0.348
2004-04-29,4.97,60.4,0.261
2004-04-30,4.74,58.0,0.228
2004-05-01,4.73,58.2,0.239
2004-05-02,5.42,65.1,0.383
2004-05-03,6.64,78.9,0.504
2004-05-04,6.94,82.3,0.505
2004-05-05,6.95,87.3,0.429
2004-05-06,6.34,82.4,0.289
2004-05-07,5.73,77.1,0.228
2004-05-08,5.51,77.3,0.246
2004-05-09,5.5,77.8,0.258
2004-05-10,5.28,75.3,0.23
2004-05-11,5.25,72.5,0.187
2004-05-12,5.03,67.9,0.164
2004-05-13,4.8,64.0,0.183
2004-05-14,4.66,60.0,0.187
2004-05-15,4.6,57.0,0.184
2004-05-16,4.62,55.4,0.187
2004-05-17,4.7,55.7,0.181
2004-05-18,4.83,57.5,0.198
2004-05-19,5.55,63.7,0.227
2004-05-20,6.25,70.9,0.252
2004-05-21,6.64,77.6,0.267
2004-05-22,6.84,78.0,0.245
2004-05-23,6.54,73.2,0.209
2004-05-24,6.22,67.8,0.185
2004-05-25,6.52,64.2,0.173
2004-05-26,7.1,64.4,0.174
2004-05-27,7.5,67.9,0.189
2004-05-28,7.75,73.4,0.221
2004-05-29,7.84,78.0,0.224
2004-05-30,7.58,77.5,0.213
2004-05-31,6.94,76.0,0.197
2004-06-01,6.54,73.9,0.179
2004-06-02,6.33,72.2,0.183
2004-06-03,6.39,72.8,0.184
2004-06-04,7.11,79.2,0.202
2004-06-05,8.12,91.2,0.226
2004-06-06,9.33,107.0,0.269
2004-06-07,9.85,114.0,0.264
2004-06-08,8.42,110.0,0.239
2004-06-09,7.71,103.0,0.222
2004-06-10,7.28,96.0,0.21
2004-06-11,7.21,95.7,0.194
2004-06-12,7.18,104.0,0.179
2004-06-13,6.84,105.0,0.159
2004-06-14,6.52,103.0,0.14
2004-06-15,6.22,96.5,0.112
2004-06-16,5.87,88.2,0.095
2004-06-17,6.65,83.8,0.089
2004-06-18,6.26,79.5,0.105
2004-06-19,6.04,76.4,0.078
2004-06-20,6.25,76.1,0.079
2004-06-21,6.44,76.8,0.079
2004-06-22,6.56,78.7,0.083
2004-06-23,6.99,82.1,0.084
2004-06-24,7.18,85.3,0.08
2004-06-25,7.23,88.0,0.085
2004-06-26,7.38,89.2,0.081
2004-06-27,6.91,85.5,0.076
2004-06-28,6.5,79.5,0.07
2004-06-29,6.38,75.5,0.07
2004-06-30,7.88,78.3,0.086
2004-07-01,8.11,81.3,0.075
2004-07-02,7.68,80.2,0.07
2004-07-03,7.26,77.4,0.071
2004-07-04,7.19,77.6,0.077
2004-07-05,7.2,81.3,0.076
2004-07-06,6.76,76.1,0.071
2004-07-07,6.7,75.5,0.111
2004-07-08,6.51,77.9,0.115
2004-07-09,5.97,74.2,0.096
2004-07-10,5.71,68.6,0.088
2004-07-11,5.6,65.2,0.081
2004-07-12,5.28,61.8,0.077
2004-07-13,5.02,58.4,0.069
2004-07-14,4.88,56.3,0.063
2004-07-15,4.79,54.3,0.06
2004-07-16,4.74,53.5,0.056
2004-07-17,4.57,52.6,0.054
2004-07-18,4.35,51.9,0.051
2004-07-19,4.23,52.1,0.058
2004-07-20,4.41,53.4,0.075
2004-07-21,4.26,53.8,0.064
2004-07-22,3.96,51.8,0.054
2004-07-23,3.72,49.3,0.05
2004-07-24,3.55,46.4,0.047
2004-07-25,3.46,43.6,0.043
2004-07-26,3.31,42.0,0.042
2004-07-27,3.18,40.8,0.04
2004-07-28,3.09,39.8,0.039
2004-07-29,2.95,38.6,0.039
2004-07-30,2.81,37.3,0.038
2004-07-31,2.69,36.4,0.037
2004-08-01,2.62,36.6,0.037
2004-08-02,2.57,36.0,0.036
2004-08-03,2.63,35.4,0.037
2004-08-04,2.6,35.8,0.038
2004-08-05,2.44,35.2,0.037
2004-08-06,2.47,35.0,0.038
2004-08-07,2.74,36.9,0.046
2004-08-08,2.8,39.6,0.041
2004-08-09,2.71,39.1,0.038
2004-08-10,2.63,38.1,0.035
2004-08-11,2.53,36.8,0.033
2004-08-12,2.45,35.5,0.032
2004-08-13,2.36,34.9,0.031
2004-08-14,2.28,34.2,0.03
2004-08-15,2.21,33.9,0.03
2004-08-16,2.26,33.5,0.029
2004-08-17,2.89,34.6,0.03
2004-08-18,3.18,36.0,0.046
2004-08-19,2.94,38.3,0.04
2004-08-20,2.85,40.6,0.045
2004-08-21,2.84,41.2,0.037
2004-08-22,3.21,43.4,0.052
2004-08-23,6.27,52.3,0.092
2004-08-24,6.73,60.6,0.079
2004-08-25,6.24,65.9,0.094
2004-08-26,6.23,68.9,0.104
2004-08-27,6.07,70.4,0.096
2004-08-28,5.5,68.0,0.082
2004-08-29,5.19,64.9,0.072
2004-08-30,4.82,61.9,0.064
2004-08-31,4.48,58.9,0.06
2004-09-01,4.26,56.6,0.057
2004-09-02,4.12,54.8,0.053
2004-09-03,3.91,53.4,0.051
2004-09-04,3.72,51.4,0.05
2004-09-05,3.57,50.0,0.048
2004-09-06,3.43,48.7,0.045
2004-09-07,3.46,48.1,0.046
2004-09-08,3.39,46.7,0.046
2004-09-09,3.49,46.9,0.054
2004-09-10,3.54,49.6,0.066
2004-09-11,3.55,50.6,0.064
2004-09-12,3.54,51.5,0.065
2004-09-13,3.56,53.6,0.061
2004-09-14,3.58,54.2,0.059
2004-09-15,3.6,53.7,0.067
2004-09-16,3.58,53.9,0.075
2004-09-17,3.61,56.9,0.094
2004-09-18,3.8,62.8,0.169
2004-09-19,3.88,62.3,0.15
2004-09-20,3.84,58.1,0.126
2004-09-21,3.74,54.5,0.109
2004-09-22,3.55,52.2,0.098
2004-09-23,3.43,49.8,0.086
2004-09-24,3.35,47.9,0.079
2004-09-25,3.28,45.8,0.074
2004-09-26,3.13,44.0,0.068
2004-09-27,3.09,42.2,0.064
2004-09-28,3.03,40.8,0.061
2004-09-29,2.97,39.9,0.06
2004-09-30,3.0,39.6,0.055
2004-10-01,2.83,38.3,0.053
2004-10-02,2.76,37.2,0.051
2004-10-03,2.59,36.1,0.048
2004-10-04,2.51,35.1,0.047
2004-10-05,2.46,34.1,0.047
2004-10-06,2.37,33.3,0.062
2004-10-07,2.42,33.4,0.053
2004-10-08,2.37,32.3,0.05
2004-10-09,2.26,31.8,0.048
2004-10-10,2.24,31.3,0.046
2004-10-11,2.16,30.8,0.045
2004-10-12,2.09,30.0,0.045
2004-10-13,2.07,29.4,0.046
2004-10-14,2.24,29.0,0.049
2004-10-15,2.93,31.3,0.056
2004-10-16,2.73,32.5,0.059
2004-10-17,2.77,33.5,0.055
2004-10-18,2.72,33.9,0.053
2004-10-19,2.67,33.2,0.053
2004-10-20,2.57,32.4,0.054
2004-10-21,2.58,32.4,0.056
2004-10-22,2.6,32.6,0.055
2004-10-23,2.48,32.2,0.053
2004-10-24,2.4,31.3,0.052
2004-10-25,2.33,30.7,0.048
2004-10-26,2.17,29.8,0.047
2004-10-27,2.18,29.0,0.049
2004-10-28,2.21,28.5,0.05
2004-10-29,2.21,28.2,0.051
2004-10-30,2.2,28.7,0.052
2004-10-31,2.15,28.2,0.049
2004-11-01,2.0,27.5,0.046
2004-11-02,2.39,29.4,0.064
2004-11-03,2.51,30.5,0.076
2004-11-04,2.32,28.7,0.066
2004-11-05,2.29,27.7,0.064
2004-11-06,2.25,27.1,0.065
2004-11-07,2.28,27.3,0.066
2004-11-08,2.39,27.3,0.068
2004-11-09,2.41,27.0,0.072
2004-11-10,2.39,26.6,0.071
2004-11-11,2.2,26.3,0.067
2004-11-12,2.0,25.7,0.061
2004-11-13,2.08,24.9,0.059
2004-11-14,2.17,24.5,0.058
2004-11-15,2.31,24.5,0.057
2004-11-16,2.21,24.6,0.055
2004-11-17,2.19,24.5,0.053
2004-11-18,2.21,24.4,0.052
2004-11-19,2.17,24.4,0.05
2004-11-20,1.95,23.6,0.041
2004-11-21,1.8,23.0,0.045
2004-11-22,1.85,23.2,0.044
2004-11-23,1.7,22.1,0.041
2004-11-24,2.0,22.8,0.042
2004-11-25,2.23,24.4,0.058
2004-11-26,2.02,24.2,0.055
2004-11-27,1.5,22.8,0.05
2004-11-28,1.38,21.8,0.044
2004-11-29,1.34,19.9,0.049
2004-11-30,1.4,20.6,0.045
2004-12-01,1.56,19.4,0.041
2004-12-02,1.67,18.8,0.041
2004-12-03,1.77,21.0,0.04
2004-12-04,1.8,21.7,0.04
2004-12-05,1.74,21.7,0.04
2004-12-06,1.55,21.1,0.039
2004-12-07,1.58,20.8,0.039
2004-12-08,1.75,21.1,0.038
2004-12-09,1.78,20.9,0.038
2004-12-10,1.92,21.8,0.057
2004-12-11,4.69,41.1,0.559
2004-12-12,3.11,39.9,0.261
2004-12-13,3.02,33.3,0.17
2004-12-14,3.35,30.9,0.13
2004-12-15,2.88,29.7,0.114
2004-12-16,2.7,27.8,0.097
2004-12-17,2.59,26.8,0.087
2004-12-18,2.5,25.9,0.079
2004-12-19,2.57,26.4,0.079
2004-12-20,2.1,26.6,0.072
2004-12-21,1.9,24.8,0.061
2004-12-22,1.7,23.9,0.056
2004-12-23,1.72,21.8,0.054
2004-12-24,1.8,21.3,0.055
2004-12-25,2.1,22.7,0.059
2004-12-26,1.9,22.0,0.057
2004-12-27,1.65,19.4,0.053
2004-12-28,1.94,20.1,0.051
2004-12-29,1.87,21.1,0.051
2004-12-30,1.8,19.9,0.053
2004-12-31,1.7,18.6,0.052
2005-01-01,1.67,16.2,0.051
2005-01-02,1.68,14.0,0.032
2005-01-03,1.7,12.0,0.019
2005-01-04,1.72,10.4,0.018
2005-01-05,1.6,10.5,0.018
2005-01-06,1.51,11.9,0.02
2005-01-07,1.75,14.0,0.023
2005-01-08,1.71,15.2,0.028
2005-01-09,1.67,15.1,0.029
2005-01-10,1.62,15.4,0.029
2005-01-11,1.61,15.8,0.028
2005-01-12,1.52,15.8,0.027
2005-01-13,1.45,14.9,0.024
2005-01-14,1.4,13.5,0.023
2005-01-15,1.43,13.0,0.024
2005-01-16,1.48,13.9,0.026
2005-01-17,1.55,15.9,0.03
2005-01-18,1.65,18.0,0.04
2005-01-19,6.0,23.0,0.05
2005-01-20,6.3,31.0,0.09
2005-01-21,6.5,44.4,0.11
2005-01-22,5.3,46.4,0.14
2005-01-23,5.3,46.9,0.196
2005-01-24,5.4,47.8,0.201
2005-01-25,4.83,44.8,0.197
2005-01-26,4.29,40.6,0.186
2005-01-27,4.04,37.6,0.166
2005-01-28,3.69,34.9,0.141
2005-01-29,3.52,32.3,0.129
2005-01-30,3.35,30.4,0.124
2005-01-31,3.2,29.1,0.118
2005-02-01,3.05,27.8,0.109
2005-02-02,2.95,26.8,0.103
2005-02-03,2.82,26.0,0.097
2005-02-04,2.84,25.8,0.093
2005-02-05,2.2,26.4,0.085
2005-02-06,2.08,25.3,0.081
2005-02-07,2.14,22.7,0.07
2005-02-08,2.3,20.7,0.063
2005-02-09,2.3,18.0,0.06
2005-02-10,2.48,17.1,0.062
2005-02-11,2.45,18.1,0.065
2005-02-12,2.45,18.0,0.07
2005-02-13,2.4,17.9,0.07
2005-02-14,2.3,16.9,0.065
2005-02-15,2.05,15.8,0.055
2005-02-16,1.95,14.9,0.05
2005-02-17,2.0,14.6,0.046
2005-02-18,2.04,15.0,0.05
2005-02-19,1.8,15.6,0.055
2005-02-20,1.6,15.5,0.054
2005-02-21,1.52,15.4,0.05
2005-02-22,1.6,15.4,0.051
2005-02-23,1.95,15.6,0.052
2005-02-24,1.98,15.9,0.054
2005-02-25,1.95,16.0,0.055
2005-02-26,1.93,16.0,0.059
2005-02-27,1.92,16.1,0.065
2005-02-28,1.93,16.2,0.067
2005-03-01,1.95,16.9,0.066
2005-03-02,1.91,16.9,0.065
2005-03-03,1.9,16.8,0.064
2005-03-04,1.91,16.9,0.066
2005-03-05,1.95,17.4,0.067
2005-03-06,2.0,18.1,0.082
2005-03-07,2.05,18.2,0.084
2005-03-08,2.11,18.5,0.088
2005-03-09,2.3,18.8,0.093
2005-03-10,2.27,19.1,0.092
2005-03-11,2.3,19.2,0.093
2005-03-12,2.7,21.6,0.101
2005-03-13,2.41,21.2,0.09
2005-03-14,2.33,20.1,0.081
2005-03-15,2.3,19.7,0.084
2005-03-16,2.25,19.6,0.086
2005-03-17,2.2,19.4,0.084
2005-03-18,2.13,18.9,0.08
2005-03-19,1.95,18.0,0.065
2005-03-20,2.15,16.2,0.06
2005-03-21,2.19,16.3,0.06
2005-03-22,2.05,16.8,0.059
2005-03-23,2.0,16.5,0.057
2005-03-24,2.05,16.4,0.056
2005-03-25,1.98,16.8,0.06
2005-03-26,2.0,17.3,0.076
2005-03-27,2.08,18.3,0.081
2005-03-28,2.25,21.9,0.102
2005-03-29,2.24,21.1,0.103
2005-03-30,2.12,19.5,0.099
2005-03-31,1.85,18.5,0.094
2005-04-01,2.12,18.9,0.095
2005-04-02,2.1,19.3,0.097
2005-04-03,2.04,18.6,0.094
2005-04-04,2.07,18.3,0.089
2005-04-05,2.08,18.1,0.087
2005-04-06,2.21,17.8,0.088
2005-04-07,3.03,18.5,0.119
2005-04-08,3.47,20.9,0.183
2005-04-09,3.08,22.1,0.171
